"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"1667","DE-BY","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,797,"COVID-19"
"1668","DE-HB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,35,"COVID-19"
"1669","DE-HE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,236,"COVID-19"
"1670","DE-HH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,66,"COVID-19"
"1671","DE-MV","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,57,"COVID-19"
"1672","DE-NI","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,206,"COVID-19"
"1673","DE-NW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,759,"COVID-19"
"1674","DE-RP","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,159,"COVID-19"
"1675","DE-SH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,74,"COVID-19"
"1676","DE-SL","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,23,"COVID-19"
"1677","DE-SN","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,227,"COVID-19"
"1678","DE-ST","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,80,"COVID-19"
"1679","DE-TH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.1,215,"COVID-19"
"2278","DE","00-04",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,66,"COVID-19"
"2279","DE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,3894,"COVID-19"
"2280","DE","05-14",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,60,"COVID-19"
"2281","DE","15-34",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,453,"COVID-19"
"2282","DE","35-59",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,1043,"COVID-19"
"2283","DE","60-79",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,1208,"COVID-19"
"2284","DE","80+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,1084,"COVID-19"
"2285","DE-BB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,96,"COVID-19"
"2286","DE-BE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,193,"COVID-19"
"2287","DE-BW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,661,"COVID-19"
"2288","DE-BY","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,800,"COVID-19"
"2289","DE-HB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,36,"COVID-19"
"2290","DE-HE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,237,"COVID-19"
"2291","DE-HH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,67,"COVID-19"
"2292","DE-MV","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,57,"COVID-19"
"2293","DE-NI","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,206,"COVID-19"
"2294","DE-NW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,762,"COVID-19"
"2295","DE-RP","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,160,"COVID-19"
"2296","DE-SH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,74,"COVID-19"
"2297","DE-SL","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,23,"COVID-19"
"2298","DE-SN","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,228,"COVID-19"
"2299","DE-ST","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,81,"COVID-19"
"2300","DE-TH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.25,216,"COVID-19"
"2899","DE","00-04",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,66,"COVID-19"
"2900","DE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,3906,"COVID-19"
"2901","DE","05-14",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,61,"COVID-19"
"2902","DE","15-34",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,456,"COVID-19"
"2903","DE","35-59",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,1048,"COVID-19"
"2904","DE","60-79",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,1215,"COVID-19"
"2905","DE","80+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,1090,"COVID-19"
"2906","DE-BB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,96,"COVID-19"
"2907","DE-BE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,194,"COVID-19"
"2908","DE-BW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,665,"COVID-19"
"2909","DE-BY","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,805,"COVID-19"
"2910","DE-HB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,36,"COVID-19"
"2911","DE-HE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,239,"COVID-19"
"2912","DE-HH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,68,"COVID-19"
"2913","DE-MV","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,57,"COVID-19"
"2914","DE-NI","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,207,"COVID-19"
"2915","DE-NW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,766,"COVID-19"
"2916","DE-RP","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,161,"COVID-19"
"2917","DE-SH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,74,"COVID-19"
"2918","DE-SL","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,23,"COVID-19"
"2919","DE-SN","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,229,"COVID-19"
"2920","DE-ST","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,81,"COVID-19"
"2921","DE-TH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.5,217,"COVID-19"
"3520","DE","00-04",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,67,"COVID-19"
"3521","DE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,3925,"COVID-19"
"3522","DE","05-14",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,61,"COVID-19"
"3523","DE","15-34",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,459,"COVID-19"
"3524","DE","35-59",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,1055,"COVID-19"
"3525","DE","60-79",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,1223,"COVID-19"
"3526","DE","80+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,1099,"COVID-19"
"3527","DE-BB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,97,"COVID-19"
"3528","DE-BE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,195,"COVID-19"
"3529","DE-BW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,668,"COVID-19"
"3530","DE-BY","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,812,"COVID-19"
"3531","DE-HB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,36,"COVID-19"
"3532","DE-HE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,241,"COVID-19"
"3533","DE-HH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,69,"COVID-19"
"3534","DE-MV","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,58,"COVID-19"
"3535","DE-NI","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,208,"COVID-19"
"3536","DE-NW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,772,"COVID-19"
"3537","DE-RP","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,163,"COVID-19"
"3538","DE-SH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,75,"COVID-19"
"3539","DE-SL","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,24,"COVID-19"
"3540","DE-SN","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,229,"COVID-19"
"3541","DE-ST","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,82,"COVID-19"
"3542","DE-TH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.75,219,"COVID-19"
"4141","DE","00-04",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,68,"COVID-19"
"4142","DE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,3944,"COVID-19"
"4143","DE","05-14",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,62,"COVID-19"
"4144","DE","15-34",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,462,"COVID-19"
"4145","DE","35-59",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,1062,"COVID-19"
"4146","DE","60-79",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,1234,"COVID-19"
"4147","DE","80+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,1108,"COVID-19"
"4148","DE-BB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,98,"COVID-19"
"4149","DE-BE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,197,"COVID-19"
"4150","DE-BW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,672,"COVID-19"
"4151","DE-BY","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,819,"COVID-19"
"4152","DE-HB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,37,"COVID-19"
"4153","DE-HE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,243,"COVID-19"
"4154","DE-HH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,71,"COVID-19"
"4155","DE-MV","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,60,"COVID-19"
"4156","DE-NI","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,209,"COVID-19"
"4157","DE-NW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,780,"COVID-19"
"4158","DE-RP","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,167,"COVID-19"
"4159","DE-SH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,76,"COVID-19"
"4160","DE-SL","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,24,"COVID-19"
"4161","DE-SN","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,231,"COVID-19"
"4162","DE-ST","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,83,"COVID-19"
"4163","DE-TH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.9,221,"COVID-19"
"4762","DE","00-04",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,69,"COVID-19"
"4763","DE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,3967,"COVID-19"
"4764","DE","05-14",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,64,"COVID-19"
"4765","DE","15-34",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,467,"COVID-19"
"4766","DE","35-59",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,1072,"COVID-19"
"4767","DE","60-79",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,1247,"COVID-19"
"4768","DE","80+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,1124,"COVID-19"
"4769","DE-BB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,99,"COVID-19"
"4770","DE-BE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,200,"COVID-19"
"4771","DE-BW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,676,"COVID-19"
"4772","DE-BY","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,828,"COVID-19"
"4773","DE-HB","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,38,"COVID-19"
"4774","DE-HE","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,246,"COVID-19"
"4775","DE-HH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,73,"COVID-19"
"4776","DE-MV","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,63,"COVID-19"
"4777","DE-NI","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,211,"COVID-19"
"4778","DE-NW","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,791,"COVID-19"
"4779","DE-RP","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,171,"COVID-19"
"4780","DE-SH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,79,"COVID-19"
"4781","DE-SL","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,24,"COVID-19"
"4782","DE-SN","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,235,"COVID-19"
"4783","DE-ST","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,87,"COVID-19"
"4784","DE-TH","00+",2021-11-17,2021-10-21,"-27 day ahead inc hosp","quantile",0.975,224,"COVID-19"
"392","DE","00-04",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,69,"COVID-19"
"393","DE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,4144,"COVID-19"
"394","DE","05-14",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,59,"COVID-19"
"395","DE","15-34",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,475,"COVID-19"
"396","DE","35-59",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,1087,"COVID-19"
"397","DE","60-79",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,1304,"COVID-19"
"398","DE","80+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,1185,"COVID-19"
"399","DE-BB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,112,"COVID-19"
"400","DE-BE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,197,"COVID-19"
"401","DE-BW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,703,"COVID-19"
"402","DE-BY","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,843,"COVID-19"
"403","DE-HB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,36,"COVID-19"
"404","DE-HE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,249,"COVID-19"
"405","DE-HH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,75,"COVID-19"
"406","DE-MV","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,57,"COVID-19"
"407","DE-NI","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,204,"COVID-19"
"408","DE-NW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,799,"COVID-19"
"409","DE-RP","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,174,"COVID-19"
"410","DE-SH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,86,"COVID-19"
"411","DE-SL","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,23,"COVID-19"
"412","DE-SN","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,263,"COVID-19"
"413","DE-ST","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,93,"COVID-19"
"414","DE-TH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","mean",NA,245,"COVID-19"
"1013","DE","00-04",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,67,"COVID-19"
"1014","DE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,4109,"COVID-19"
"1015","DE","05-14",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,57,"COVID-19"
"1016","DE","15-34",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,468,"COVID-19"
"1017","DE","35-59",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,1071,"COVID-19"
"1018","DE","60-79",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,1285,"COVID-19"
"1019","DE","80+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,1168,"COVID-19"
"1020","DE-BB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,110,"COVID-19"
"1021","DE-BE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,195,"COVID-19"
"1022","DE-BW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,694,"COVID-19"
"1023","DE-BY","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,828,"COVID-19"
"1024","DE-HB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,35,"COVID-19"
"1025","DE-HE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,245,"COVID-19"
"1026","DE-HH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,72,"COVID-19"
"1027","DE-MV","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,56,"COVID-19"
"1028","DE-NI","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,202,"COVID-19"
"1029","DE-NW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,786,"COVID-19"
"1030","DE-RP","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,170,"COVID-19"
"1031","DE-SH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,85,"COVID-19"
"1032","DE-SL","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,23,"COVID-19"
"1033","DE-SN","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,261,"COVID-19"
"1034","DE-ST","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,91,"COVID-19"
"1035","DE-TH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.025,242,"COVID-19"
"1634","DE","00-04",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,67,"COVID-19"
"1635","DE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,4116,"COVID-19"
"1636","DE","05-14",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,58,"COVID-19"
"1637","DE","15-34",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,469,"COVID-19"
"1638","DE","35-59",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,1075,"COVID-19"
"1639","DE","60-79",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,1289,"COVID-19"
"1640","DE","80+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,1171,"COVID-19"
"1641","DE-BB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,110,"COVID-19"
"1642","DE-BE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,195,"COVID-19"
"1643","DE-BW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,696,"COVID-19"
"1644","DE-BY","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,832,"COVID-19"
"1645","DE-HB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,35,"COVID-19"
"1646","DE-HE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,246,"COVID-19"
"1647","DE-HH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,72,"COVID-19"
"1648","DE-MV","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,56,"COVID-19"
"1649","DE-NI","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,203,"COVID-19"
"1650","DE-NW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,789,"COVID-19"
"1651","DE-RP","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,171,"COVID-19"
"1652","DE-SH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,85,"COVID-19"
"1653","DE-SL","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,23,"COVID-19"
"1654","DE-SN","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,262,"COVID-19"
"1655","DE-ST","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,91,"COVID-19"
"1656","DE-TH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.1,242,"COVID-19"
"2255","DE","00-04",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,68,"COVID-19"
"2256","DE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,4125,"COVID-19"
"2257","DE","05-14",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,58,"COVID-19"
"2258","DE","15-34",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,471,"COVID-19"
"2259","DE","35-59",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,1079,"COVID-19"
"2260","DE","60-79",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,1294,"COVID-19"
"2261","DE","80+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,1175,"COVID-19"
"2262","DE-BB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,111,"COVID-19"
"2263","DE-BE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,196,"COVID-19"
"2264","DE-BW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,699,"COVID-19"
"2265","DE-BY","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,835,"COVID-19"
"2266","DE-HB","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,36,"COVID-19"
"2267","DE-HE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,246,"COVID-19"
"2268","DE-HH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,73,"COVID-19"
"2269","DE-MV","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,56,"COVID-19"
"2270","DE-NI","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,203,"COVID-19"
"2271","DE-NW","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,792,"COVID-19"
"2272","DE-RP","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,171,"COVID-19"
"2273","DE-SH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,85,"COVID-19"
"2274","DE-SL","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,23,"COVID-19"
"2275","DE-SN","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,262,"COVID-19"
"2276","DE-ST","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,92,"COVID-19"
"2277","DE-TH","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.25,243,"COVID-19"
"2876","DE","00-04",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.5,69,"COVID-19"
"2877","DE","00+",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.5,4138,"COVID-19"
"2878","DE","05-14",2021-11-17,2021-10-22,"-26 day ahead inc hosp","quantile",0.5,59,"COVID-19"
