forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.75,63,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.9,66,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.975,69,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.025,88,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.1,91,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.25,94,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.5,99,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.75,103,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.9,108,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,quantile,0.975,113,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.025,69,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.1,72,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.25,74,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.5,77,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.75,81,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.9,85,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,quantile,0.975,90,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.025,44,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.1,45,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.25,45,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.5,46,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.75,47,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.9,47,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,quantile,0.975,48,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,00-04,mean,NA,20,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,00+,mean,NA,1473,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,05-14,mean,NA,24,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,15-34,mean,NA,182,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,35-59,mean,NA,504,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,60-79,mean,NA,494,COVID-19
2021-07-01,-28 day ahead inc hosp,2021-06-03,DE,80+,mean,NA,250,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,00+,mean,NA,1340,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,05-14,mean,NA,28,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,15-34,mean,NA,169,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,35-59,mean,NA,455,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,60-79,mean,NA,452,COVID-19
2021-07-01,-27 day ahead inc hosp,2021-06-04,DE,80+,mean,NA,220,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,00-04,mean,NA,20,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,00+,mean,NA,1219,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,05-14,mean,NA,23,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,15-34,mean,NA,149,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,35-59,mean,NA,414,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,60-79,mean,NA,405,COVID-19
2021-07-01,-26 day ahead inc hosp,2021-06-05,DE,80+,mean,NA,209,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,00-04,mean,NA,19,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,00+,mean,NA,1159,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,05-14,mean,NA,25,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,15-34,mean,NA,147,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,35-59,mean,NA,404,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,60-79,mean,NA,373,COVID-19
2021-07-01,-25 day ahead inc hosp,2021-06-06,DE,80+,mean,NA,192,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,00-04,mean,NA,14,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,00+,mean,NA,1132,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,05-14,mean,NA,22,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,15-34,mean,NA,150,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,35-59,mean,NA,395,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,60-79,mean,NA,357,COVID-19
2021-07-01,-24 day ahead inc hosp,2021-06-07,DE,80+,mean,NA,196,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,00+,mean,NA,1073,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,05-14,mean,NA,22,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,15-34,mean,NA,143,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,35-59,mean,NA,354,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,60-79,mean,NA,346,COVID-19
2021-07-01,-23 day ahead inc hosp,2021-06-08,DE,80+,mean,NA,193,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,00+,mean,NA,1005,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,05-14,mean,NA,24,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,15-34,mean,NA,130,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,35-59,mean,NA,339,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,60-79,mean,NA,316,COVID-19
2021-07-01,-22 day ahead inc hosp,2021-06-09,DE,80+,mean,NA,180,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,00-04,mean,NA,16,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,00+,mean,NA,941,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,05-14,mean,NA,26,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,15-34,mean,NA,120,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,35-59,mean,NA,329,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,60-79,mean,NA,285,COVID-19
2021-07-01,-21 day ahead inc hosp,2021-06-10,DE,80+,mean,NA,165,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,00-04,mean,NA,21,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,00+,mean,NA,926,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,05-14,mean,NA,22,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,15-34,mean,NA,127,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,35-59,mean,NA,320,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,60-79,mean,NA,276,COVID-19
2021-07-01,-20 day ahead inc hosp,2021-06-11,DE,80+,mean,NA,161,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,00-04,mean,NA,19,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,00+,mean,NA,911,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,05-14,mean,NA,26,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,15-34,mean,NA,134,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,35-59,mean,NA,309,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,60-79,mean,NA,267,COVID-19
2021-07-01,-19 day ahead inc hosp,2021-06-12,DE,80+,mean,NA,158,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,00-04,mean,NA,18,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,00+,mean,NA,843,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,05-14,mean,NA,23,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,15-34,mean,NA,122,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,35-59,mean,NA,286,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,60-79,mean,NA,250,COVID-19
2021-07-01,-18 day ahead inc hosp,2021-06-13,DE,80+,mean,NA,145,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,00+,mean,NA,817,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,05-14,mean,NA,23,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,mean,NA,121,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,mean,NA,276,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,mean,NA,246,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,mean,NA,134,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,mean,NA,16,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,mean,NA,777,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,mean,NA,19,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,mean,NA,115,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,mean,NA,282,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,mean,NA,221,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,mean,NA,125,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,mean,NA,15,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,mean,NA,699,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,mean,NA,16,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,mean,NA,106,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,mean,NA,250,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,mean,NA,195,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,mean,NA,118,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,mean,NA,15,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,mean,NA,647,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,mean,NA,11,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,mean,NA,100,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,mean,NA,225,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,mean,NA,181,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,mean,NA,115,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,mean,NA,12,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,mean,NA,590,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,mean,NA,11,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,mean,NA,88,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,mean,NA,207,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,mean,NA,164,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,mean,NA,108,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,mean,NA,13,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,mean,NA,544,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,mean,NA,7,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,mean,NA,81,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,mean,NA,200,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,mean,NA,154,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,mean,NA,90,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,mean,NA,16,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00+,mean,NA,533,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,05-14,mean,NA,9,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,15-34,mean,NA,79,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,35-59,mean,NA,194,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,60-79,mean,NA,146,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,80+,mean,NA,89,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00-04,mean,NA,16,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,00+,mean,NA,510,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,05-14,mean,NA,8,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,15-34,mean,NA,76,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,35-59,mean,NA,193,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,60-79,mean,NA,132,COVID-19
2021-07-01,-10 day ahead inc hosp,2021-06-21,DE,80+,mean,NA,85,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00-04,mean,NA,15,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,00+,mean,NA,474,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,05-14,mean,NA,7,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,15-34,mean,NA,81,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,35-59,mean,NA,180,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,60-79,mean,NA,124,COVID-19
2021-07-01,-9 day ahead inc hosp,2021-06-22,DE,80+,mean,NA,67,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,00+,mean,NA,448,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,05-14,mean,NA,9,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,15-34,mean,NA,88,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,35-59,mean,NA,154,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,60-79,mean,NA,115,COVID-19
2021-07-01,-8 day ahead inc hosp,2021-06-23,DE,80+,mean,NA,65,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,00+,mean,NA,415,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,05-14,mean,NA,9,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,15-34,mean,NA,90,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,35-59,mean,NA,145,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,60-79,mean,NA,100,COVID-19
2021-07-01,-7 day ahead inc hosp,2021-06-24,DE,80+,mean,NA,54,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00-04,mean,NA,17,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,00+,mean,NA,400,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,05-14,mean,NA,9,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,15-34,mean,NA,92,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,35-59,mean,NA,137,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,mean,NA,95,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,mean,NA,52,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,mean,NA,14,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,mean,NA,378,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,mean,NA,10,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,mean,NA,87,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,mean,NA,130,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,mean,NA,83,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,mean,NA,53,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,mean,NA,11,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,mean,NA,360,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,mean,NA,8,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,mean,NA,82,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,mean,NA,119,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,mean,NA,88,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,mean,NA,51,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,mean,NA,12,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,mean,NA,349,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,mean,NA,8,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,mean,NA,78,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,mean,NA,116,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,mean,NA,84,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,mean,NA,50,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,mean,NA,10,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,mean,NA,333,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,mean,NA,9,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,mean,NA,73,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,mean,NA,106,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,mean,NA,82,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,mean,NA,53,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,mean,NA,7,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,mean,NA,313,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,mean,NA,9,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,mean,NA,67,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,mean,NA,103,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,mean,NA,82,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,mean,NA,45,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,mean,NA,9,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,mean,NA,303,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,mean,NA,10,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,mean,NA,61,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,35-59,mean,NA,99,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,60-79,mean,NA,78,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,80+,mean,NA,46,COVID-19
