"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"1973","DE-RP","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.25,212,"COVID-19"
"1974","DE-SH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.25,83,"COVID-19"
"1975","DE-SL","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.25,18,"COVID-19"
"1976","DE-SN","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.25,578,"COVID-19"
"1977","DE-ST","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.25,184,"COVID-19"
"1978","DE-TH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.25,435,"COVID-19"
"2577","DE","00-04",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,72,"COVID-19"
"2578","DE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,5888,"COVID-19"
"2579","DE","05-14",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,76,"COVID-19"
"2580","DE","15-34",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,506,"COVID-19"
"2581","DE","35-59",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,1500,"COVID-19"
"2582","DE","60-79",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,1914,"COVID-19"
"2583","DE","80+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,1869,"COVID-19"
"2584","DE-BB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,141,"COVID-19"
"2585","DE-BE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,231,"COVID-19"
"2586","DE-BW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,841,"COVID-19"
"2587","DE-BY","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,1298,"COVID-19"
"2588","DE-HB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,30,"COVID-19"
"2589","DE-HE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,399,"COVID-19"
"2590","DE-HH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,80,"COVID-19"
"2591","DE-MV","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,86,"COVID-19"
"2592","DE-NI","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,268,"COVID-19"
"2593","DE-NW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,1035,"COVID-19"
"2594","DE-RP","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,215,"COVID-19"
"2595","DE-SH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,84,"COVID-19"
"2596","DE-SL","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,18,"COVID-19"
"2597","DE-SN","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,582,"COVID-19"
"2598","DE-ST","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,187,"COVID-19"
"2599","DE-TH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.5,438,"COVID-19"
"3198","DE","00-04",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,74,"COVID-19"
"3199","DE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,5970,"COVID-19"
"3200","DE","05-14",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,78,"COVID-19"
"3201","DE","15-34",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,516,"COVID-19"
"3202","DE","35-59",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,1519,"COVID-19"
"3203","DE","60-79",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,1951,"COVID-19"
"3204","DE","80+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,1904,"COVID-19"
"3205","DE-BB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,144,"COVID-19"
"3206","DE-BE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,234,"COVID-19"
"3207","DE-BW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,851,"COVID-19"
"3208","DE-BY","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,1307,"COVID-19"
"3209","DE-HB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,31,"COVID-19"
"3210","DE-HE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,404,"COVID-19"
"3211","DE-HH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,84,"COVID-19"
"3212","DE-MV","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,88,"COVID-19"
"3213","DE-NI","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,270,"COVID-19"
"3214","DE-NW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,1052,"COVID-19"
"3215","DE-RP","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,220,"COVID-19"
"3216","DE-SH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,86,"COVID-19"
"3217","DE-SL","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,20,"COVID-19"
"3218","DE-SN","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,588,"COVID-19"
"3219","DE-ST","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,190,"COVID-19"
"3220","DE-TH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.75,444,"COVID-19"
"3819","DE","00-04",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,76,"COVID-19"
"3820","DE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,6045,"COVID-19"
"3821","DE","05-14",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,80,"COVID-19"
"3822","DE","15-34",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,527,"COVID-19"
"3823","DE","35-59",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,1538,"COVID-19"
"3824","DE","60-79",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,1994,"COVID-19"
"3825","DE","80+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,1940,"COVID-19"
"3826","DE-BB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,149,"COVID-19"
"3827","DE-BE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,238,"COVID-19"
"3828","DE-BW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,864,"COVID-19"
"3829","DE-BY","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,1321,"COVID-19"
"3830","DE-HB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,32,"COVID-19"
"3831","DE-HE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,413,"COVID-19"
"3832","DE-HH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,88,"COVID-19"
"3833","DE-MV","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,90,"COVID-19"
"3834","DE-NI","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,274,"COVID-19"
"3835","DE-NW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,1088,"COVID-19"
"3836","DE-RP","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,226,"COVID-19"
"3837","DE-SH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,88,"COVID-19"
"3838","DE-SL","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,21,"COVID-19"
"3839","DE-SN","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,595,"COVID-19"
"3840","DE-ST","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,194,"COVID-19"
"3841","DE-TH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.9,450,"COVID-19"
"4440","DE","00-04",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,78,"COVID-19"
"4441","DE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,6113,"COVID-19"
"4442","DE","05-14",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,84,"COVID-19"
"4443","DE","15-34",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,542,"COVID-19"
"4444","DE","35-59",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,1573,"COVID-19"
"4445","DE","60-79",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,2041,"COVID-19"
"4446","DE","80+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,1968,"COVID-19"
"4447","DE-BB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,156,"COVID-19"
"4448","DE-BE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,242,"COVID-19"
"4449","DE-BW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,882,"COVID-19"
"4450","DE-BY","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,1338,"COVID-19"
"4451","DE-HB","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,34,"COVID-19"
"4452","DE-HE","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,420,"COVID-19"
"4453","DE-HH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,95,"COVID-19"
"4454","DE-MV","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,94,"COVID-19"
"4455","DE-NI","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,279,"COVID-19"
"4456","DE-NW","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,1138,"COVID-19"
"4457","DE-RP","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,232,"COVID-19"
"4458","DE-SH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,92,"COVID-19"
"4459","DE-SL","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,23,"COVID-19"
"4460","DE-SN","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,611,"COVID-19"
"4461","DE-ST","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,201,"COVID-19"
"4462","DE-TH","00+",2021-11-17,2021-11-03,"-14 day ahead inc hosp","quantile",0.975,462,"COVID-19"
"70","DE","00-04",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,70,"COVID-19"
"71","DE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,6120,"COVID-19"
"72","DE","05-14",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,78,"COVID-19"
"73","DE","15-34",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,498,"COVID-19"
"74","DE","35-59",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,1544,"COVID-19"
"75","DE","60-79",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,2015,"COVID-19"
"76","DE","80+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,1964,"COVID-19"
"77","DE-BB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,140,"COVID-19"
"78","DE-BE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,208,"COVID-19"
"79","DE-BW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,888,"COVID-19"
"80","DE-BY","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,1428,"COVID-19"
"81","DE-HB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,26,"COVID-19"
"82","DE-HE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,442,"COVID-19"
"83","DE-HH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,81,"COVID-19"
"84","DE-MV","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,88,"COVID-19"
"85","DE-NI","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,254,"COVID-19"
"86","DE-NW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,1016,"COVID-19"
"87","DE-RP","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,226,"COVID-19"
"88","DE-SH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,80,"COVID-19"
"89","DE-SL","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,21,"COVID-19"
"90","DE-SN","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,612,"COVID-19"
"91","DE-ST","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,191,"COVID-19"
"92","DE-TH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","mean",NA,461,"COVID-19"
"691","DE","00-04",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,66,"COVID-19"
"692","DE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,6042,"COVID-19"
"693","DE","05-14",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,74,"COVID-19"
"694","DE","15-34",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,480,"COVID-19"
"695","DE","35-59",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,1496,"COVID-19"
"696","DE","60-79",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,1966,"COVID-19"
"697","DE","80+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,1900,"COVID-19"
"698","DE-BB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,136,"COVID-19"
"699","DE-BE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,202,"COVID-19"
"700","DE-BW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,872,"COVID-19"
"701","DE-BY","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,1403,"COVID-19"
"702","DE-HB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,24,"COVID-19"
"703","DE-HE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,433,"COVID-19"
"704","DE-HH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,75,"COVID-19"
"705","DE-MV","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,84,"COVID-19"
"706","DE-NI","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,250,"COVID-19"
"707","DE-NW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,990,"COVID-19"
"708","DE-RP","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,214,"COVID-19"
"709","DE-SH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,77,"COVID-19"
"710","DE-SL","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,20,"COVID-19"
"711","DE-SN","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,596,"COVID-19"
"712","DE-ST","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,184,"COVID-19"
"713","DE-TH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.025,450,"COVID-19"
"1312","DE","00-04",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,67,"COVID-19"
"1313","DE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,6074,"COVID-19"
"1314","DE","05-14",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,74,"COVID-19"
"1315","DE","15-34",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,485,"COVID-19"
"1316","DE","35-59",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,1510,"COVID-19"
"1317","DE","60-79",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,1979,"COVID-19"
"1318","DE","80+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,1912,"COVID-19"
"1319","DE-BB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,137,"COVID-19"
"1320","DE-BE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,204,"COVID-19"
"1321","DE-BW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,877,"COVID-19"
"1322","DE-BY","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,1411,"COVID-19"
"1323","DE-HB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,24,"COVID-19"
"1324","DE-HE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,435,"COVID-19"
"1325","DE-HH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,77,"COVID-19"
"1326","DE-MV","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,85,"COVID-19"
"1327","DE-NI","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,252,"COVID-19"
"1328","DE-NW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,996,"COVID-19"
"1329","DE-RP","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,218,"COVID-19"
"1330","DE-SH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,78,"COVID-19"
"1331","DE-SL","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,20,"COVID-19"
"1332","DE-SN","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,601,"COVID-19"
"1333","DE-ST","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,186,"COVID-19"
"1334","DE-TH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.1,454,"COVID-19"
"1933","DE","00-04",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,68,"COVID-19"
"1934","DE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,6110,"COVID-19"
"1935","DE","05-14",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,76,"COVID-19"
"1936","DE","15-34",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,488,"COVID-19"
"1937","DE","35-59",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,1524,"COVID-19"
"1938","DE","60-79",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,1994,"COVID-19"
"1939","DE","80+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,1924,"COVID-19"
"1940","DE-BB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,138,"COVID-19"
"1941","DE-BE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,205,"COVID-19"
"1942","DE-BW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,883,"COVID-19"
"1943","DE-BY","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,1419,"COVID-19"
"1944","DE-HB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,24,"COVID-19"
"1945","DE-HE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,438,"COVID-19"
"1946","DE-HH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,79,"COVID-19"
"1947","DE-MV","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,86,"COVID-19"
"1948","DE-NI","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,253,"COVID-19"
"1949","DE-NW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,1003,"COVID-19"
"1950","DE-RP","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,221,"COVID-19"
"1951","DE-SH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,78,"COVID-19"
"1952","DE-SL","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,20,"COVID-19"
"1953","DE-SN","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,606,"COVID-19"
"1954","DE-ST","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,188,"COVID-19"
"1955","DE-TH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.25,457,"COVID-19"
"2554","DE","00-04",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,70,"COVID-19"
"2555","DE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,6121,"COVID-19"
"2556","DE","05-14",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,77,"COVID-19"
"2557","DE","15-34",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,494,"COVID-19"
"2558","DE","35-59",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,1542,"COVID-19"
"2559","DE","60-79",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,2012,"COVID-19"
"2560","DE","80+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,1956,"COVID-19"
"2561","DE-BB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,139,"COVID-19"
"2562","DE-BE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,208,"COVID-19"
"2563","DE-BW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,888,"COVID-19"
"2564","DE-BY","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,1429,"COVID-19"
"2565","DE-HB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,26,"COVID-19"
"2566","DE-HE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,442,"COVID-19"
"2567","DE-HH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,81,"COVID-19"
"2568","DE-MV","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,88,"COVID-19"
"2569","DE-NI","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,255,"COVID-19"
"2570","DE-NW","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,1014,"COVID-19"
"2571","DE-RP","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,226,"COVID-19"
"2572","DE-SH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,80,"COVID-19"
"2573","DE-SL","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,20,"COVID-19"
"2574","DE-SN","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,611,"COVID-19"
"2575","DE-ST","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,191,"COVID-19"
"2576","DE-TH","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.5,462,"COVID-19"
"3175","DE","00-04",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,71,"COVID-19"
"3176","DE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,6194,"COVID-19"
"3177","DE","05-14",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,80,"COVID-19"
"3178","DE","15-34",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,506,"COVID-19"
"3179","DE","35-59",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,1562,"COVID-19"
"3180","DE","60-79",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,2050,"COVID-19"
"3181","DE","80+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,1996,"COVID-19"
"3182","DE-BB","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,142,"COVID-19"
"3183","DE-BE","00+",2021-11-17,2021-11-04,"-13 day ahead inc hosp","quantile",0.75,212,"COVID-19"
